customer_key,customer_id,first_name,last_name,full_name,email,phone,country,city,location_key,kyc_status,preferred_channel,join_date,customer_segment,is_fraud_target
2661,NAB-C002661,Bukola,Brown,Bukola Brown,bukola.brown2661@email.com,+2347297132622,Kenya,Nakuru,28,Verified,Mobile Banking,2020-01-16,SME,0
2662,NAB-C002662,Peace,Tinubu,Peace Tinubu,peace.tinubu2662@email.com,+2347111923024,United Kingdom,Glasgow,13,Pending,Web Banking,2020-07-07,Retail,0
2663,NAB-C002663,Bola,Sanwo,Bola Sanwo,bola.sanwo2663@email.com,+2348459050781,Germany,Cologne,44,Expired,Mobile Banking,2020-08-08,Retail,0
2664,NAB-C002664,Kojo,Sithole,Kojo Sithole,kojo.sithole2664@email.com,+2348692661158,United States,Los Angeles,31,Verified,Mobile Banking,2021-12-22,SME,0
2665,NAB-C002665,Harry,Williams,Harry Williams,harry.williams2665@email.com,+2348280289355,Ghana,Accra,15,Expired,POS,2022-01-31,Premium,0
2666,NAB-C002666,Seun,Abubakar,Seun Abubakar,seun.abubakar2666@email.com,+2348582148665,Nigeria,Kaduna,6,Verified,Web Banking,2023-08-06,Premium,0
2667,NAB-C002667,Sophie,Ndlovu,Sophie Ndlovu,sophie.ndlovu2667@email.com,+2348259921201,Nigeria,Kano,3,Verified,ATM,2023-06-28,Retail,0
2668,NAB-C002668,Tunde,Tinubu,Tunde Tinubu,tunde.tinubu2668@email.com,+2347864235897,Nigeria,Kano,3,Verified,ATM,2019-02-05,SME,0
2669,NAB-C002669,Oliver,Brown,Oliver Brown,oliver.brown2669@email.com,+2347316163371,Nigeria,Kano,3,Verified,Web Banking,2020-04-24,Retail,0
2670,NAB-C002670,Lindiwe,Osei,Lindiwe Osei,lindiwe.osei2670@email.com,+2347914669915,United States,Chicago,32,Verified,Web Banking,2021-03-04,Premium,0
2671,NAB-C002671,Hauwa,Lewis,Hauwa Lewis,hauwa.lewis2671@email.com,+2347798754221,Nigeria,Ibadan,5,Verified,Mobile Banking,2020-11-15,Corporate,0
2672,NAB-C002672,Henry,Davies,Henry Davies,henry.davies2672@email.com,+2349018628105,Ghana,Kumasi,16,Verified,Mobile Banking,2022-12-08,Premium,0
2673,NAB-C002673,Carlos,Abubakar,Carlos Abubakar,carlos.abubakar2673@email.com,+2348603906925,Nigeria,Kano,3,Verified,Web Banking,2022-11-28,Retail,0
2674,NAB-C002674,Daniel,Rodriguez,Daniel Rodriguez,daniel.rodriguez2674@email.com,+2347166284304,Nigeria,Enugu,7,Verified,Mobile Banking,2019-04-10,Retail,0
2675,NAB-C002675,Zainab,Omar,Zainab Omar,zainab.omar2675@email.com,+2347172625630,United Kingdom,London,9,Expired,Web Banking,2019-05-26,SME,0
2676,NAB-C002676,Safiya,Musa,Safiya Musa,safiya.musa2676@email.com,+2348252632637,Canada,Toronto,35,Expired,Mobile Banking,2022-04-15,SME,0
2677,NAB-C002677,Suleiman,Ali,Suleiman Ali,suleiman.ali2677@email.com,+2348831398836,Nigeria,Ibadan,5,Verified,Mobile Banking,2022-08-31,Premium,0
2678,NAB-C002678,Yusuf,Lopez,Yusuf Lopez,yusuf.lopez2678@email.com,+2347011444751,United States,Houston,33,Expired,Web Banking,2020-10-21,Retail,0
2679,NAB-C002679,Lebo,Hughes,Lebo Hughes,lebo.hughes2679@email.com,+2348891882422,Kenya,Kisumu,27,Verified,Mobile Banking,2023-01-16,Corporate,0
2680,NAB-C002680,Hauwa,Miller,Hauwa Miller,hauwa.miller2680@email.com,+2347339310309,Kenya,Mombasa,26,Verified,Branch,2019-12-28,Premium,0
2681,NAB-C002681,Patience,Buhari,Patience Buhari,patience.buhari2681@email.com,+2348765760828,Canada,Vancouver,36,Pending,Web Banking,2023-04-05,Corporate,0
2682,NAB-C002682,Ama,Bello,Ama Bello,ama.bello2682@email.com,+2347924378078,Nigeria,Enugu,7,Verified,ATM,2019-04-07,Premium,0
2683,NAB-C002683,Hassan,Sithole,Hassan Sithole,hassan.sithole2683@email.com,+2348384098897,United States,Houston,33,Pending,Mobile Banking,2020-10-26,SME,0
2684,NAB-C002684,Maria,Sani,Maria Sani,maria.sani2684@email.com,+2347001225227,Nigeria,Kaduna,6,Verified,Web Banking,2019-11-13,Premium,0
2685,NAB-C002685,Lanre,Okonkwo,Lanre Okonkwo,lanre.okonkwo2685@email.com,+2347886445337,United Kingdom,Leeds,12,Expired,POS,2019-09-11,Retail,0
2686,NAB-C002686,Faith,Musa,Faith Musa,faith.musa2686@email.com,+2348813426236,Ghana,Accra,15,Verified,Mobile Banking,2019-03-13,Retail,0
2687,NAB-C002687,Faith,Obi,Faith Obi,faith.obi2687@email.com,+2348894331200,Kenya,Kisumu,27,Verified,POS,2022-03-30,Retail,0
2688,NAB-C002688,Toyin,Martinez,Toyin Martinez,toyin.martinez2688@email.com,+2348930055788,Ghana,Accra,15,Verified,Mobile Banking,2022-12-12,SME,0
2689,NAB-C002689,Kemi,Brown,Kemi Brown,kemi.brown2689@email.com,+2347087482053,Nigeria,Kano,3,Verified,Mobile Banking,2023-07-18,Corporate,0
2690,NAB-C002690,Ama,Sithole,Ama Sithole,ama.sithole2690@email.com,+2347485851181,Nigeria,Lagos,1,Verified,Branch,2019-10-31,Corporate,0
2691,NAB-C002691,Rotimi,Okafor,Rotimi Okafor,rotimi.okafor2691@email.com,+2348190530571,Nigeria,Enugu,7,Verified,ATM,2019-05-12,Corporate,0
2692,NAB-C002692,Kojo,Brown,Kojo Brown,kojo.brown2692@email.com,+2347632526806,Ghana,Kumasi,16,Verified,POS,2023-01-04,Premium,0
2693,NAB-C002693,Yusuf,Lewis,Yusuf Lewis,yusuf.lewis2693@email.com,+2348590037527,Nigeria,Lagos,1,Verified,Web Banking,2019-09-25,SME,0
2694,NAB-C002694,Chioma,Nwosu,Chioma Nwosu,chioma.nwosu2694@email.com,+2347347231564,United States,Chicago,32,Verified,POS,2023-05-31,Retail,0
2695,NAB-C002695,Garba,Sithole,Garba Sithole,garba.sithole2695@email.com,+2348313677017,Kenya,Nakuru,28,Verified,Web Banking,2019-01-06,SME,0
2696,NAB-C002696,Aisha,Darko,Aisha Darko,aisha.darko2696@email.com,+2348033201885,Nigeria,Benin City,8,Verified,Web Banking,2023-07-01,Corporate,0
2697,NAB-C002697,Toyin,Nwachukwu,Toyin Nwachukwu,toyin.nwachukwu2697@email.com,+2348664029155,Nigeria,Lagos,1,Verified,POS,2020-07-31,Retail,0
2698,NAB-C002698,Edward,Brown,Edward Brown,edward.brown2698@email.com,+2347210000089,Germany,Hamburg,42,Verified,Web Banking,2019-06-15,SME,0
2699,NAB-C002699,Hassan,Omar,Hassan Omar,hassan.omar2699@email.com,+2347498472034,Nigeria,Port Harcourt,4,Verified,ATM,2021-10-31,SME,0
2700,NAB-C002700,Bello,Lopez,Bello Lopez,bello.lopez2700@email.com,+2348351959736,United Kingdom,Manchester,10,Verified,POS,2021-01-25,Corporate,0
2701,NAB-C002701,Joke,Boateng,Joke Boateng,joke.boateng2701@email.com,+2347914234140,Canada,Vancouver,36,Verified,Mobile Banking,2020-06-09,SME,0
2702,NAB-C002702,Fatima,Okonkwo,Fatima Okonkwo,fatima.okonkwo2702@email.com,+2348937858668,Ghana,Kumasi,16,Verified,Mobile Banking,2020-12-06,SME,0
2703,NAB-C002703,Femi,Adewale,Femi Adewale,femi.adewale2703@email.com,+2347494504708,Nigeria,Abuja,2,Verified,POS,2020-01-17,Corporate,0
2704,NAB-C002704,Amina,Nkosi,Amina Nkosi,amina.nkosi2704@email.com,+2347215537588,Nigeria,Port Harcourt,4,Verified,Web Banking,2023-02-20,Retail,0
2705,NAB-C002705,Lanre,Moore,Lanre Moore,lanre.moore2705@email.com,+2348041775375,South Africa,Johannesburg,20,Verified,POS,2021-06-11,Premium,0
2706,NAB-C002706,Camila,Eze,Camila Eze,camila.eze2706@email.com,+2347539714782,Nigeria,Kano,3,Verified,POS,2019-10-06,SME,0
2707,NAB-C002707,Blessing,Fashola,Blessing Fashola,blessing.fashola2707@email.com,+2347690063972,Ghana,Tamale,17,Verified,ATM,2020-02-18,Retail,0
2708,NAB-C002708,Maria,Obi,Maria Obi,maria.obi2708@email.com,+2348037454754,Kenya,Nairobi,25,Verified,Web Banking,2020-11-16,Premium,0
2709,NAB-C002709,Sophie,Jones,Sophie Jones,sophie.jones2709@email.com,+2348626834166,United States,Los Angeles,31,Expired,Mobile Banking,2022-08-09,Premium,0
2710,NAB-C002710,Folake,Agyei,Folake Agyei,folake.agyei2710@email.com,+2348538482299,Nigeria,Lagos,1,Verified,Web Banking,2021-04-20,Corporate,0
2711,NAB-C002711,Hadiza,Lopez,Hadiza Lopez,hadiza.lopez2711@email.com,+2348684460344,Nigeria,Kaduna,6,Verified,Mobile Banking,2019-07-08,SME,0
2712,NAB-C002712,Lebo,Buhari,Lebo Buhari,lebo.buhari2712@email.com,+2348704532309,Nigeria,Kaduna,6,Verified,Web Banking,2019-12-08,Premium,0
2713,NAB-C002713,Musa,Adeyemi,Musa Adeyemi,musa.adeyemi2713@email.com,+2348414036692,Kenya,Kisumu,27,Verified,Web Banking,2023-03-21,SME,0
2714,NAB-C002714,Kayode,Dlamini,Kayode Dlamini,kayode.dlamini2714@email.com,+2348687354365,Germany,Hamburg,42,Verified,Web Banking,2023-06-21,SME,0
2715,NAB-C002715,Amelia,Nwachukwu,Amelia Nwachukwu,amelia.nwachukwu2715@email.com,+2348145217901,Nigeria,Kaduna,6,Verified,Mobile Banking,2023-04-29,Premium,0
2716,NAB-C002716,Faith,Perez,Faith Perez,faith.perez2716@email.com,+2348633116313,United Kingdom,Glasgow,13,Verified,Mobile Banking,2020-08-13,SME,0
2717,NAB-C002717,Kwame,Abubakar,Kwame Abubakar,kwame.abubakar2717@email.com,+2348980104739,Nigeria,Kano,3,Verified,Mobile Banking,2022-07-17,Corporate,0
2718,NAB-C002718,Edward,Ikenna,Edward Ikenna,edward.ikenna2718@email.com,+2347896586127,Ghana,Accra,15,Verified,Web Banking,2020-03-31,Premium,0
2719,NAB-C002719,Ngozi,Eze,Ngozi Eze,ngozi.eze2719@email.com,+2348915244265,United Kingdom,London,9,Verified,Mobile Banking,2019-04-06,Retail,0
2720,NAB-C002720,Carlos,Nxumalo,Carlos Nxumalo,carlos.nxumalo2720@email.com,+2347612119445,United Kingdom,Manchester,10,Verified,Web Banking,2019-03-26,Retail,0
2721,NAB-C002721,Nomvula,Wilson,Nomvula Wilson,nomvula.wilson2721@email.com,+2348234633062,Ghana,Accra,15,Verified,Mobile Banking,2023-06-13,Corporate,0
2722,NAB-C002722,Lindiwe,Williams,Lindiwe Williams,lindiwe.williams2722@email.com,+2348796056382,Ghana,Kumasi,16,Verified,Web Banking,2022-04-01,Retail,0
2723,NAB-C002723,Maria,Miller,Maria Miller,maria.miller2723@email.com,+2349072516164,United Kingdom,London,9,Verified,Mobile Banking,2021-07-26,SME,0
2724,NAB-C002724,Charlotte,Sani,Charlotte Sani,charlotte.sani2724@email.com,+2347238150093,South Africa,Durban,22,Verified,POS,2021-09-04,Premium,0
2725,NAB-C002725,Aisha,Yusuf,Aisha Yusuf,aisha.yusuf2725@email.com,+2348521946443,UAE,Abu Dhabi,51,Verified,Web Banking,2022-09-11,Corporate,0
2726,NAB-C002726,Amina,Abubakar,Amina Abubakar,amina.abubakar2726@email.com,+2347582777459,Ghana,Kumasi,16,Verified,Web Banking,2022-10-19,Premium,0
2727,NAB-C002727,Bello,Chukwu,Bello Chukwu,bello.chukwu2727@email.com,+2348902797342,Canada,Toronto,35,Verified,Mobile Banking,2019-01-21,Premium,0
2728,NAB-C002728,Joseph,Abubakar,Joseph Abubakar,joseph.abubakar2728@email.com,+2347200045578,South Africa,Port Elizabeth,24,Verified,Branch,2019-12-04,Corporate,0
2729,NAB-C002729,Grace,Williams,Grace Williams,grace.williams2729@email.com,+2347617842710,Kenya,Nakuru,28,Verified,Mobile Banking,2019-05-04,SME,0
2730,NAB-C002730,Oliver,Ikenna,Oliver Ikenna,oliver.ikenna2730@email.com,+2347777415379,United Kingdom,Liverpool,14,Pending,Web Banking,2020-12-26,Premium,0
2731,NAB-C002731,Bongani,Okafor,Bongani Okafor,bongani.okafor2731@email.com,+2348297950208,United Kingdom,Liverpool,14,Verified,Mobile Banking,2022-07-06,Retail,0
2732,NAB-C002732,Toyin,Lewis,Toyin Lewis,toyin.lewis2732@email.com,+2347214934704,United States,Houston,33,Verified,Web Banking,2022-01-05,Premium,0
2733,NAB-C002733,Chukwuemeka,Asante,Chukwuemeka Asante,chukwuemeka.asante2733@email.com,+2347405414064,United States,Houston,33,Verified,Mobile Banking,2020-10-02,SME,0
2734,NAB-C002734,Ngozi,Onuoha,Ngozi Onuoha,ngozi.onuoha2734@email.com,+2348656774247,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2022-06-04,Premium,0
2735,NAB-C002735,Faith,Miller,Faith Miller,faith.miller2735@email.com,+2347421702692,Nigeria,Enugu,7,Verified,Web Banking,2019-06-16,Premium,0
2736,NAB-C002736,Isla,Garcia,Isla Garcia,isla.garcia2736@email.com,+2347630118731,United Kingdom,London,9,Verified,ATM,2019-01-07,Corporate,0
2737,NAB-C002737,Ntombi,Miller,Ntombi Miller,ntombi.miller2737@email.com,+2347089039910,Nigeria,Kano,3,Verified,Mobile Banking,2020-09-26,Premium,0
2738,NAB-C002738,Musa,Williams,Musa Williams,musa.williams2738@email.com,+2348401956698,United Kingdom,Liverpool,14,Verified,Mobile Banking,2023-07-26,Retail,0
2739,NAB-C002739,Luis,Ndlovu,Luis Ndlovu,luis.ndlovu2739@email.com,+2348034461749,Nigeria,Kaduna,6,Verified,ATM,2022-03-02,Corporate,0
2740,NAB-C002740,Musa,Asante,Musa Asante,musa.asante2740@email.com,+2348266943142,United Kingdom,Birmingham,11,Verified,Web Banking,2019-07-19,Retail,0
2741,NAB-C002741,Carlos,Miller,Carlos Miller,carlos.miller2741@email.com,+2347107182952,United Kingdom,London,9,Verified,Mobile Banking,2021-07-10,Premium,0
2742,NAB-C002742,Lebo,Agyei,Lebo Agyei,lebo.agyei2742@email.com,+2347562477581,Nigeria,Benin City,8,Verified,Mobile Banking,2020-12-27,Premium,0
2743,NAB-C002743,Michael,Hughes,Michael Hughes,michael.hughes2743@email.com,+2348810847001,Kenya,Nairobi,25,Verified,Web Banking,2021-05-22,Corporate,0
2744,NAB-C002744,Ramatu,Garcia,Ramatu Garcia,ramatu.garcia2744@email.com,+2347832578212,Canada,Calgary,38,Verified,ATM,2019-01-02,Premium,0
2745,NAB-C002745,Henry,Yakubu,Henry Yakubu,henry.yakubu2745@email.com,+2348115547344,Nigeria,Ibadan,5,Pending,Mobile Banking,2023-06-07,Retail,0
2746,NAB-C002746,Aisha,Obiora,Aisha Obiora,aisha.obiora2746@email.com,+2347236215788,United Kingdom,Liverpool,14,Verified,Mobile Banking,2019-03-12,Corporate,0
2747,NAB-C002747,Rotimi,Musa,Rotimi Musa,rotimi.musa2747@email.com,+2349096573251,South Africa,Port Elizabeth,24,Verified,Mobile Banking,2022-04-17,Premium,0
2748,NAB-C002748,Bongani,Lewis,Bongani Lewis,bongani.lewis2748@email.com,+2347953927339,Nigeria,Lagos,1,Verified,Mobile Banking,2022-07-13,Premium,0
2749,NAB-C002749,Maria,Ambode,Maria Ambode,maria.ambode2749@email.com,+2347944960700,Nigeria,Lagos,1,Verified,ATM,2020-04-21,Retail,0
2750,NAB-C002750,Mariam,Yusuf,Mariam Yusuf,mariam.yusuf2750@email.com,+2347393067659,South Africa,Johannesburg,20,Verified,ATM,2023-02-28,Premium,0
2751,NAB-C002751,Suleiman,Yusuf,Suleiman Yusuf,suleiman.yusuf2751@email.com,+2347034670462,Germany,Hamburg,42,Verified,ATM,2020-06-22,Premium,0
2752,NAB-C002752,Emma,Fashola,Emma Fashola,emma.fashola2752@email.com,+2348452241784,United Kingdom,Manchester,10,Verified,Web Banking,2022-01-27,Retail,0
2753,NAB-C002753,Joke,Yusuf,Joke Yusuf,joke.yusuf2753@email.com,+2348459724756,Kenya,Eldoret,29,Verified,POS,2022-03-19,Premium,0
2754,NAB-C002754,Mariam,Ibrahim,Mariam Ibrahim,mariam.ibrahim2754@email.com,+2347692891710,Kenya,Kisumu,27,Verified,POS,2020-05-06,Corporate,0
2755,NAB-C002755,Isla,Eze,Isla Eze,isla.eze2755@email.com,+2347563417556,Nigeria,Abuja,2,Verified,Web Banking,2023-08-04,Premium,0
2756,NAB-C002756,Lindiwe,Osei,Lindiwe Osei,lindiwe.osei2756@email.com,+2347063865194,Ghana,Sekondi-Takoradi,18,Verified,Web Banking,2021-06-09,SME,0
2757,NAB-C002757,Patience,Adewale,Patience Adewale,patience.adewale2757@email.com,+2348999162433,Kenya,Nakuru,28,Verified,Branch,2020-09-05,Retail,0
2758,NAB-C002758,Harry,Johnson,Harry Johnson,harry.johnson2758@email.com,+2348797396340,France,Nice,49,Verified,Web Banking,2019-08-15,Retail,0
2759,NAB-C002759,Yaw,Atiku,Yaw Atiku,yaw.atiku2759@email.com,+2347899107512,Germany,Frankfurt,43,Verified,ATM,2023-01-21,SME,0
2760,NAB-C002760,Comfort,Khalid,Comfort Khalid,comfort.khalid2760@email.com,+2348783396084,Nigeria,Lagos,1,Verified,Mobile Banking,2019-04-23,Corporate,0
2761,NAB-C002761,Faith,Davies,Faith Davies,faith.davies2761@email.com,+2348493480479,Ghana,Kumasi,16,Verified,Web Banking,2019-11-23,SME,0
2762,NAB-C002762,Blessing,Moore,Blessing Moore,blessing.moore2762@email.com,+2348291720115,France,Marseille,47,Verified,ATM,2020-05-01,Retail,0
2763,NAB-C002763,Gbenga,Zulu,Gbenga Zulu,gbenga.zulu2763@email.com,+2347057518313,Kenya,Eldoret,29,Expired,Branch,2021-05-26,SME,0
2764,NAB-C002764,Emmanuel,Ndlovu,Emmanuel Ndlovu,emmanuel.ndlovu2764@email.com,+2347555046227,United States,Houston,33,Verified,Branch,2021-11-09,SME,0
2765,NAB-C002765,Femi,Wilson,Femi Wilson,femi.wilson2765@email.com,+2348414523751,Ghana,Cape Coast,19,Verified,ATM,2022-05-12,Retail,0
2766,NAB-C002766,Efua,Chukwu,Efua Chukwu,efua.chukwu2766@email.com,+2347239758051,United States,New York,30,Verified,Web Banking,2020-11-24,Retail,0
2767,NAB-C002767,Joke,Jones,Joke Jones,joke.jones2767@email.com,+2347244593616,France,Marseille,47,Verified,Mobile Banking,2020-02-13,Retail,0
2768,NAB-C002768,Hauwa,Jones,Hauwa Jones,hauwa.jones2768@email.com,+2348977849762,South Africa,Durban,22,Pending,ATM,2020-08-30,SME,0
2769,NAB-C002769,Ama,Ambode,Ama Ambode,ama.ambode2769@email.com,+2348663678511,Nigeria,Lagos,1,Verified,Mobile Banking,2021-05-27,Premium,0
2770,NAB-C002770,Michael,Obiora,Michael Obiora,michael.obiora2770@email.com,+2347437199946,United Kingdom,Birmingham,11,Verified,Mobile Banking,2023-08-26,Retail,0
2771,NAB-C002771,Thomas,Yakubu,Thomas Yakubu,thomas.yakubu2771@email.com,+2348289860874,United Kingdom,Leeds,12,Verified,Branch,2022-12-28,SME,0
2772,NAB-C002772,Ama,Gonzalez,Ama Gonzalez,ama.gonzalez2772@email.com,+2348418441653,United States,Phoenix,34,Verified,POS,2023-10-02,Premium,0
2773,NAB-C002773,Abdullahi,Sanwo,Abdullahi Sanwo,abdullahi.sanwo2773@email.com,+2347394816412,United Kingdom,Glasgow,13,Expired,Web Banking,2020-10-01,Premium,0
2774,NAB-C002774,Jose,Lopez,Jose Lopez,jose.lopez2774@email.com,+2349012319346,Nigeria,Enugu,7,Verified,Web Banking,2021-07-19,Retail,0
2775,NAB-C002775,Thabo,Evans,Thabo Evans,thabo.evans2775@email.com,+2347841627026,Canada,Vancouver,36,Verified,Mobile Banking,2021-08-23,Retail,0
2776,NAB-C002776,Isabella,Eze,Isabella Eze,isabella.eze2776@email.com,+2347122016990,United States,Los Angeles,31,Verified,Web Banking,2021-05-12,SME,0
2777,NAB-C002777,Ramatu,Johnson,Ramatu Johnson,ramatu.johnson2777@email.com,+2347700216187,South Africa,Durban,22,Verified,ATM,2022-09-11,Premium,0
2778,NAB-C002778,Jose,Obi,Jose Obi,jose.obi2778@email.com,+2348763771817,South Africa,Durban,22,Expired,POS,2020-02-08,Retail,0
2779,NAB-C002779,Samuel,Ikenna,Samuel Ikenna,samuel.ikenna2779@email.com,+2347306240134,Nigeria,Ibadan,5,Pending,Mobile Banking,2020-03-25,Corporate,0
2780,NAB-C002780,Peace,Thomas,Peace Thomas,peace.thomas2780@email.com,+2349054764795,Ghana,Cape Coast,19,Verified,Mobile Banking,2023-01-17,Corporate,0
2781,NAB-C002781,Kemi,Abubakar,Kemi Abubakar,kemi.abubakar2781@email.com,+2348767203094,Nigeria,Ibadan,5,Verified,POS,2021-08-25,Retail,0
2782,NAB-C002782,Kemi,Jones,Kemi Jones,kemi.jones2782@email.com,+2347630595641,South Africa,Pretoria,23,Verified,Mobile Banking,2019-09-10,Corporate,0
2783,NAB-C002783,Grace,Dlamini,Grace Dlamini,grace.dlamini2783@email.com,+2347912496454,Nigeria,Kaduna,6,Verified,Mobile Banking,2019-08-21,Retail,0
2784,NAB-C002784,Efua,Atiku,Efua Atiku,efua.atiku2784@email.com,+2348459579506,United States,Chicago,32,Verified,Mobile Banking,2022-05-11,SME,0
2785,NAB-C002785,Mariam,Rodriguez,Mariam Rodriguez,mariam.rodriguez2785@email.com,+2347756511613,United States,Phoenix,34,Verified,POS,2023-04-03,Premium,0
2786,NAB-C002786,Sophie,Taylor,Sophie Taylor,sophie.taylor2786@email.com,+2347882860328,United Kingdom,Birmingham,11,Expired,Mobile Banking,2021-09-04,SME,0
2787,NAB-C002787,Ibrahim,Wilson,Ibrahim Wilson,ibrahim.wilson2787@email.com,+2348297765196,United Kingdom,Leeds,12,Verified,ATM,2021-04-27,Premium,0
2788,NAB-C002788,Gbenga,Osei,Gbenga Osei,gbenga.osei2788@email.com,+2349078314520,Nigeria,Ibadan,5,Verified,POS,2021-03-15,SME,0
2789,NAB-C002789,Grace,Bello,Grace Bello,grace.bello2789@email.com,+2347396251309,France,Lyon,46,Verified,Mobile Banking,2021-10-01,Premium,0
2790,NAB-C002790,Edward,Nwosu,Edward Nwosu,edward.nwosu2790@email.com,+2349037162512,Nigeria,Enugu,7,Verified,Branch,2021-05-17,Premium,0
2791,NAB-C002791,Musa,Johnson,Musa Johnson,musa.johnson2791@email.com,+2348951377878,Canada,Calgary,38,Verified,POS,2020-08-11,SME,0
2792,NAB-C002792,Maria,Wike,Maria Wike,maria.wike2792@email.com,+2348025335910,Nigeria,Kaduna,6,Verified,POS,2019-10-20,Premium,0
2793,NAB-C002793,Amelia,Ambode,Amelia Ambode,amelia.ambode2793@email.com,+2347799226704,United Kingdom,Leeds,12,Verified,POS,2022-11-14,Premium,0
2794,NAB-C002794,Amina,Perez,Amina Perez,amina.perez2794@email.com,+2348123686521,Nigeria,Ibadan,5,Verified,Branch,2023-08-24,Corporate,0
2795,NAB-C002795,Sofia,Taylor,Sofia Taylor,sofia.taylor2795@email.com,+2347407161585,Nigeria,Port Harcourt,4,Verified,Branch,2019-09-27,Retail,0
2796,NAB-C002796,Mercy,Nwosu,Mercy Nwosu,mercy.nwosu2796@email.com,+2347621895951,United Kingdom,London,9,Verified,Mobile Banking,2023-07-19,Premium,0
2797,NAB-C002797,Mariam,Chukwu,Mariam Chukwu,mariam.chukwu2797@email.com,+2348591696056,United States,New York,30,Expired,Web Banking,2022-03-18,SME,0
2798,NAB-C002798,David,Hernandez,David Hernandez,david.hernandez2798@email.com,+2347253851414,Kenya,Eldoret,29,Verified,Mobile Banking,2022-03-27,Premium,0
2799,NAB-C002799,Yetunde,Obiora,Yetunde Obiora,yetunde.obiora2799@email.com,+2348270100696,Germany,Cologne,44,Verified,Web Banking,2023-09-26,Premium,0
2800,NAB-C002800,Kwame,Mokoena,Kwame Mokoena,kwame.mokoena2800@email.com,+2348687716653,United States,Houston,33,Verified,ATM,2019-10-04,SME,0
2801,NAB-C002801,Sade,Abubakar,Sade Abubakar,sade.abubakar2801@email.com,+2347501506683,Nigeria,Kano,3,Verified,Mobile Banking,2022-11-23,SME,0
2802,NAB-C002802,Fatima,Sani,Fatima Sani,fatima.sani2802@email.com,+2347219698106,UAE,Ajman,53,Verified,Web Banking,2019-06-07,Corporate,0
2803,NAB-C002803,Amelia,Davies,Amelia Davies,amelia.davies2803@email.com,+2347794615276,Nigeria,Lagos,1,Verified,Web Banking,2019-02-11,SME,0
2804,NAB-C002804,James,Mensah,James Mensah,james.mensah2804@email.com,+2347963296528,United Kingdom,Birmingham,11,Verified,Web Banking,2023-11-27,Premium,0
2805,NAB-C002805,Daniel,Tinubu,Daniel Tinubu,daniel.tinubu2805@email.com,+2348627139042,United Kingdom,Birmingham,11,Expired,ATM,2023-01-23,Corporate,0
2806,NAB-C002806,James,Dlamini,James Dlamini,james.dlamini2806@email.com,+2348526477016,Nigeria,Ibadan,5,Verified,Mobile Banking,2023-03-31,SME,0
2807,NAB-C002807,Zainab,Johnson,Zainab Johnson,zainab.johnson2807@email.com,+2347208162324,United Kingdom,Glasgow,13,Verified,Mobile Banking,2021-08-26,Premium,0
