account_key,account_id,customer_key,account_type,currency,credit_limit,current_balance,account_status,open_date,balance_tier
1804,NAB-A00001804,1269,Domiciliary,USD,4538.58,3325.98,Dormant,2023-03-19,Low
1805,NAB-A00001805,1269,Savings,USD,26787.69,12786.78,Active,2023-03-22,Mid
1806,NAB-A00001806,1270,Savings,ZAR,5124.4,3935.76,Active,2020-09-22,Low
1807,NAB-A00001807,1271,Current,NGN,236972.17,206667.06,Active,2019-12-08,High
1808,NAB-A00001808,1271,Savings,NGN,5005.22,3493.11,Active,2019-12-29,Low
1809,NAB-A00001809,1272,Current,ZAR,45707.25,33229.46,Active,2023-08-21,Mid
1810,NAB-A00001810,1273,Fixed Deposit,NGN,49695.9,6218.67,Active,2019-05-28,Low
1811,NAB-A00001811,1273,Current,NGN,10997.98,1671.45,Active,2019-05-31,Low
1812,NAB-A00001812,1274,Current,ZAR,9759.88,7943.12,Active,2023-05-16,Low
1813,NAB-A00001813,1275,Savings,USD,9575.58,2567.72,Active,2021-09-18,Low
1814,NAB-A00001814,1276,Savings,USD,9351.45,8714.09,Active,2023-02-21,Low
1815,NAB-A00001815,1276,Premium,USD,95685.62,33708.89,Active,2023-02-20,Mid
1816,NAB-A00001816,1277,Savings,USD,46274.67,42606.28,Dormant,2021-04-24,Mid
1817,NAB-A00001817,1278,Fixed Deposit,USD,105319.42,18237.78,Suspended,2022-09-25,Mid
1818,NAB-A00001818,1279,Savings,NGN,5083.37,277.84,Active,2023-08-25,Low
1819,NAB-A00001819,1280,Domiciliary,NGN,24239.41,5487.32,Active,2021-01-08,Low
1820,NAB-A00001820,1281,Savings,ZAR,5380.21,2128.37,Active,2023-09-09,Low
1821,NAB-A00001821,1282,Premium,GHS,25731.94,11149.59,Active,2020-06-25,Mid
1822,NAB-A00001822,1283,Savings,NGN,10088.17,1738.69,Active,2023-01-08,Low
1823,NAB-A00001823,1284,Current,USD,4567.81,1123.33,Active,2020-01-22,Low
1824,NAB-A00001824,1284,Savings,USD,26421.37,6275.83,Active,2020-01-27,Low
1825,NAB-A00001825,1285,Fixed Deposit,NGN,47801.28,44112.34,Active,2022-02-10,Mid
1826,NAB-A00001826,1285,Savings,NGN,46605.32,21923.92,Active,2022-02-10,Mid
1827,NAB-A00001827,1286,Domiciliary,GBP,10068.47,4393.54,Active,2022-07-10,Low
1828,NAB-A00001828,1287,Savings,USD,23134.82,1229.4,Active,2019-01-23,Low
1829,NAB-A00001829,1287,Current,USD,5145.73,3382.19,Active,2019-01-28,Low
1830,NAB-A00001830,1288,Savings,USD,5120.56,2561.93,Active,2019-09-11,Low
1831,NAB-A00001831,1289,Fixed Deposit,GBP,225137.55,65736.89,Closed,2020-11-16,High
1832,NAB-A00001832,1289,Domiciliary,GBP,24385.61,4296.52,Active,2020-12-04,Low
1833,NAB-A00001833,1290,Premium,NGN,95616.01,39346.99,Active,2022-02-02,Mid
1834,NAB-A00001834,1290,Fixed Deposit,NGN,9725.65,3228.98,Active,2022-01-20,Low
1835,NAB-A00001835,1290,Savings,NGN,4776.82,844.2,Active,2022-01-28,Low
1836,NAB-A00001836,1291,Savings,ZAR,45629.13,17080.1,Active,2021-09-08,Mid
1837,NAB-A00001837,1291,Savings,ZAR,26681.18,22005.97,Active,2021-09-11,Mid
1838,NAB-A00001838,1291,Savings,ZAR,107126.14,26140.44,Active,2021-09-09,Mid
1839,NAB-A00001839,1292,Savings,NGN,5001.1,354.57,Active,2019-10-07,Low
1840,NAB-A00001840,1293,Savings,USD,10480.85,7563.15,Active,2021-06-23,Low
1841,NAB-A00001841,1294,Domiciliary,USD,9848.2,7793.75,Active,2022-06-05,Low
1842,NAB-A00001842,1295,Savings,GBP,4844.61,398.7,Active,2019-07-09,Low
1843,NAB-A00001843,1295,Current,GBP,45851.37,30532.52,Active,2019-07-12,Mid
1844,NAB-A00001844,1296,Savings,USD,5323.34,4555.14,Active,2023-02-11,Low
1845,NAB-A00001845,1297,Domiciliary,NGN,102993.29,27741.58,Active,2023-10-02,Mid
1846,NAB-A00001846,1297,Savings,NGN,50790.11,27663.19,Dormant,2023-10-06,Mid
1847,NAB-A00001847,1297,Current,NGN,103156.34,19848.67,Active,2023-09-18,Mid
1848,NAB-A00001848,1298,Savings,NGN,5207.54,1934.99,Active,2019-04-02,Low
1849,NAB-A00001849,1299,Fixed Deposit,USD,94901.46,26300.74,Active,2019-08-24,Mid
1850,NAB-A00001850,1300,Domiciliary,NGN,95198.76,61654.67,Active,2023-07-06,High
1851,NAB-A00001851,1301,Fixed Deposit,USD,4992.7,1497.21,Active,2023-05-16,Low
1852,NAB-A00001852,1301,Fixed Deposit,USD,4935.14,4312.05,Active,2023-05-29,Low
1853,NAB-A00001853,1302,Premium,NGN,45263.53,39202.3,Active,2022-02-26,Mid
1854,NAB-A00001854,1303,Current,GBP,26905.95,22201.61,Active,2023-07-01,Mid
1855,NAB-A00001855,1304,Domiciliary,NGN,10761.64,2959.84,Active,2020-12-22,Low
1856,NAB-A00001856,1304,Current,NGN,10961.06,3274.25,Active,2020-12-27,Low
1857,NAB-A00001857,1305,Current,GBP,4799.62,967.56,Suspended,2021-05-20,Low
1858,NAB-A00001858,1305,Current,GBP,5163.54,3693.03,Active,2021-05-10,Low
1859,NAB-A00001859,1306,Premium,USD,93798.19,76887.1,Active,2019-08-02,High
1860,NAB-A00001860,1306,Premium,USD,5136.65,3650.36,Dormant,2019-07-27,Low
1861,NAB-A00001861,1307,Current,USD,9690.41,8442.91,Active,2019-03-27,Low
1862,NAB-A00001862,1308,Current,GBP,4613.53,1817.5,Active,2022-06-06,Low
1863,NAB-A00001863,1308,Fixed Deposit,GBP,54719.39,18516.66,Active,2022-06-07,Mid
1864,NAB-A00001864,1309,Savings,USD,24865.6,13195.93,Active,2022-02-15,Mid
1865,NAB-A00001865,1310,Current,GBP,99898.98,33837.0,Closed,2021-03-04,Mid
1866,NAB-A00001866,1311,Savings,USD,10888.33,6052.68,Active,2020-06-30,Low
1867,NAB-A00001867,1312,Savings,GHS,23124.74,15174.56,Closed,2022-08-12,Mid
1868,NAB-A00001868,1313,Fixed Deposit,GBP,5373.67,3728.89,Closed,2021-03-28,Low
1869,NAB-A00001869,1314,Savings,USD,22715.99,21114.71,Active,2023-03-04,Mid
1870,NAB-A00001870,1315,Domiciliary,NGN,48105.05,10905.62,Active,2022-04-28,Mid
1871,NAB-A00001871,1316,Premium,GBP,4819.2,2110.59,Active,2021-05-17,Low
1872,NAB-A00001872,1317,Savings,GBP,23579.46,12091.07,Active,2020-09-16,Mid
1873,NAB-A00001873,1318,Current,USD,10198.2,9594.24,Active,2021-05-30,Low
1874,NAB-A00001874,1319,Premium,USD,22904.15,7356.78,Active,2019-12-28,Low
1875,NAB-A00001875,1319,Fixed Deposit,USD,4695.94,864.95,Active,2020-01-06,Low
1876,NAB-A00001876,1320,Fixed Deposit,NGN,263138.06,208091.14,Active,2019-02-23,High
1877,NAB-A00001877,1321,Savings,USD,24299.35,14368.72,Active,2021-04-20,Mid
1878,NAB-A00001878,1321,Domiciliary,USD,10608.36,9541.27,Active,2021-04-24,Low
1879,NAB-A00001879,1322,Savings,GHS,10173.52,6086.74,Active,2020-06-24,Low
1880,NAB-A00001880,1323,Domiciliary,NGN,95793.13,55389.95,Active,2020-02-11,High
1881,NAB-A00001881,1324,Current,NGN,52073.75,48868.98,Active,2021-10-11,Mid
1882,NAB-A00001882,1325,Savings,NGN,5328.22,3300.48,Active,2021-10-28,Low
1883,NAB-A00001883,1326,Current,NGN,4822.05,2663.59,Dormant,2020-05-25,Low
1884,NAB-A00001884,1327,Current,GBP,52131.86,21384.42,Active,2019-10-20,Mid
1885,NAB-A00001885,1327,Current,GBP,10808.88,1273.43,Active,2019-10-16,Low
1886,NAB-A00001886,1328,Savings,GHS,9481.31,3938.48,Active,2019-06-07,Low
1887,NAB-A00001887,1329,Current,USD,4892.63,3822.43,Dormant,2019-11-15,Low
1888,NAB-A00001888,1329,Savings,USD,25178.56,4881.23,Active,2019-11-17,Low
1889,NAB-A00001889,1330,Savings,GHS,25431.63,11372.68,Active,2021-12-17,Mid
1890,NAB-A00001890,1331,Savings,GBP,22640.9,8631.9,Active,2020-10-02,Low
1891,NAB-A00001891,1331,Savings,GBP,25241.92,22641.31,Dormant,2020-10-08,Mid
1892,NAB-A00001892,1331,Current,GBP,25230.94,8467.01,Active,2020-10-13,Low
1893,NAB-A00001893,1332,Current,GBP,5255.09,4983.84,Dormant,2022-02-21,Low
1894,NAB-A00001894,1333,Current,ZAR,23148.7,18846.3,Active,2023-01-23,Mid
1895,NAB-A00001895,1334,Current,NGN,5499.84,2920.11,Active,2023-04-25,Low
1896,NAB-A00001896,1335,Domiciliary,NGN,9369.62,4713.26,Active,2022-02-03,Low
1897,NAB-A00001897,1335,Savings,NGN,4564.15,291.91,Dormant,2022-02-01,Low
1898,NAB-A00001898,1336,Savings,USD,49064.23,5260.2,Active,2020-03-21,Low
1899,NAB-A00001899,1337,Current,USD,53276.4,25607.58,Active,2020-01-13,Mid
1900,NAB-A00001900,1338,Fixed Deposit,USD,26296.49,12495.68,Active,2023-07-08,Mid
1901,NAB-A00001901,1339,Current,NGN,5204.04,1035.78,Active,2020-05-06,Low
1902,NAB-A00001902,1340,Current,USD,4704.1,2955.37,Active,2019-05-30,Low
1903,NAB-A00001903,1340,Domiciliary,USD,26162.16,14615.58,Active,2019-05-29,Mid
1904,NAB-A00001904,1340,Savings,USD,4568.16,2105.47,Active,2019-05-25,Low
1905,NAB-A00001905,1341,Fixed Deposit,GHS,27122.76,3100.7,Active,2021-11-04,Low
1906,NAB-A00001906,1342,Current,NGN,48388.95,32163.33,Active,2021-11-14,Mid
1907,NAB-A00001907,1342,Domiciliary,NGN,47742.99,30661.34,Active,2021-12-01,Mid
1908,NAB-A00001908,1343,Current,NGN,10345.44,8416.33,Suspended,2019-10-02,Low
1909,NAB-A00001909,1344,Savings,USD,5047.25,1221.32,Active,2021-07-13,Low
1910,NAB-A00001910,1344,Current,USD,4973.91,4113.56,Active,2021-06-19,Low
1911,NAB-A00001911,1344,Current,USD,5209.14,1307.02,Active,2021-06-25,Low
1912,NAB-A00001912,1345,Savings,USD,90993.35,51258.83,Active,2021-04-07,High
1913,NAB-A00001913,1346,Savings,USD,5294.93,621.31,Active,2019-11-14,Low
1914,NAB-A00001914,1347,Fixed Deposit,USD,9265.03,624.69,Active,2020-04-16,Low
1915,NAB-A00001915,1348,Savings,GBP,236932.81,125764.07,Active,2021-08-21,High
1916,NAB-A00001916,1349,Savings,NGN,26329.68,5654.01,Closed,2021-01-20,Low
1917,NAB-A00001917,1350,Savings,USD,51328.29,5804.61,Active,2022-08-20,Low
1918,NAB-A00001918,1351,Domiciliary,GBP,9926.17,4891.77,Closed,2020-09-14,Low
1919,NAB-A00001919,1352,Savings,USD,10971.73,4798.81,Active,2019-02-20,Low
1920,NAB-A00001920,1352,Current,USD,10579.1,3300.33,Dormant,2019-02-13,Low
1921,NAB-A00001921,1353,Savings,NGN,4519.12,1783.13,Active,2020-04-13,Low
1922,NAB-A00001922,1353,Fixed Deposit,NGN,48207.49,8239.5,Suspended,2020-04-14,Low
1923,NAB-A00001923,1354,Current,USD,9492.81,4358.04,Active,2020-09-04,Low
1924,NAB-A00001924,1355,Savings,USD,26412.72,6123.86,Active,2020-11-23,Low
1925,NAB-A00001925,1355,Current,USD,9465.85,8850.49,Dormant,2020-11-20,Low
1926,NAB-A00001926,1356,Premium,GBP,27440.01,17040.4,Active,2021-01-26,Mid
1927,NAB-A00001927,1357,Current,NGN,10738.35,6318.42,Active,2020-02-28,Low
1928,NAB-A00001928,1358,Current,NGN,246812.89,147166.16,Active,2022-06-18,High
1929,NAB-A00001929,1359,Current,NGN,10989.09,4470.73,Active,2019-03-22,Low
1930,NAB-A00001930,1359,Current,NGN,9095.15,8357.34,Active,2019-03-05,Low
1931,NAB-A00001931,1360,Savings,GBP,103091.92,96273.67,Active,2019-04-08,High
1932,NAB-A00001932,1360,Current,GBP,5352.47,1908.61,Active,2019-03-24,Low
1933,NAB-A00001933,1361,Savings,NGN,9547.56,776.28,Active,2021-07-03,Low
1934,NAB-A00001934,1362,Premium,NGN,9591.22,5949.24,Active,2020-06-18,Low
1935,NAB-A00001935,1362,Premium,NGN,4939.14,1770.71,Active,2020-06-27,Low
1936,NAB-A00001936,1363,Current,NGN,10524.91,3023.65,Active,2023-09-15,Low
1937,NAB-A00001937,1364,Current,USD,4875.2,4551.84,Dormant,2019-02-20,Low
1938,NAB-A00001938,1364,Current,USD,5000.53,3071.45,Active,2019-02-25,Low
1939,NAB-A00001939,1364,Premium,USD,4655.55,684.19,Active,2019-02-26,Low
1940,NAB-A00001940,1365,Savings,NGN,90905.6,66055.21,Active,2023-05-14,High
1941,NAB-A00001941,1366,Savings,USD,52727.55,48141.55,Active,2021-07-17,Mid
1942,NAB-A00001942,1367,Current,NGN,4524.85,3816.08,Active,2021-11-24,Low
1943,NAB-A00001943,1368,Domiciliary,NGN,23444.85,1209.13,Active,2023-02-27,Low
1944,NAB-A00001944,1368,Current,NGN,9348.2,3989.31,Active,2023-02-05,Low
1945,NAB-A00001945,1369,Premium,USD,22760.38,18360.7,Active,2019-10-09,Mid
1946,NAB-A00001946,1370,Current,USD,4641.46,267.02,Dormant,2023-02-10,Low
1947,NAB-A00001947,1371,Savings,GHS,262118.89,108675.35,Active,2019-10-21,High
1948,NAB-A00001948,1372,Current,GHS,10476.86,2887.19,Active,2022-03-15,Low
1949,NAB-A00001949,1372,Savings,GHS,46695.98,2990.79,Active,2022-03-16,Low
1950,NAB-A00001950,1373,Fixed Deposit,NGN,26636.98,21006.65,Active,2022-03-26,Mid
1951,NAB-A00001951,1374,Current,NGN,5136.14,1042.21,Active,2023-07-29,Low
1952,NAB-A00001952,1374,Fixed Deposit,NGN,231620.86,126455.04,Active,2023-07-25,High
1953,NAB-A00001953,1375,Domiciliary,GBP,94277.18,49330.16,Dormant,2019-05-04,Mid
1954,NAB-A00001954,1376,Savings,GHS,9150.22,1992.72,Active,2023-04-22,Low
1955,NAB-A00001955,1377,Premium,ZAR,50363.11,21392.99,Active,2019-01-09,Mid
1956,NAB-A00001956,1378,Fixed Deposit,USD,10245.48,9367.36,Active,2023-03-22,Low
1957,NAB-A00001957,1379,Savings,USD,53893.33,11273.87,Active,2020-12-27,Mid
1958,NAB-A00001958,1380,Premium,GBP,267039.25,86483.33,Active,2022-04-25,High
1959,NAB-A00001959,1381,Fixed Deposit,USD,9434.54,7964.12,Active,2021-12-13,Low
1960,NAB-A00001960,1381,Premium,USD,4683.33,1784.5,Active,2021-12-13,Low
1961,NAB-A00001961,1382,Domiciliary,USD,25486.57,11852.6,Active,2021-04-20,Mid
1962,NAB-A00001962,1382,Premium,USD,25575.59,8947.29,Active,2021-04-23,Low
1963,NAB-A00001963,1383,Savings,NGN,5491.81,2024.91,Active,2021-11-18,Low
1964,NAB-A00001964,1384,Current,NGN,10893.31,6868.12,Active,2023-06-11,Low
1965,NAB-A00001965,1385,Savings,USD,26351.3,17954.88,Active,2021-07-19,Mid
1966,NAB-A00001966,1386,Current,USD,9083.74,7089.4,Active,2019-11-17,Low
1967,NAB-A00001967,1386,Savings,USD,26888.64,22390.15,Active,2019-11-13,Mid
1968,NAB-A00001968,1387,Fixed Deposit,NGN,23012.87,11035.85,Dormant,2022-05-28,Mid
1969,NAB-A00001969,1387,Domiciliary,NGN,10423.1,5051.38,Active,2022-05-18,Low
1970,NAB-A00001970,1387,Current,NGN,5355.07,5008.07,Active,2022-04-29,Low
1971,NAB-A00001971,1388,Savings,NGN,4589.27,481.7,Active,2022-06-20,Low
1972,NAB-A00001972,1388,Premium,NGN,53861.56,8139.66,Suspended,2022-07-19,Low
1973,NAB-A00001973,1389,Premium,NGN,50298.32,25678.32,Active,2021-02-04,Mid
1974,NAB-A00001974,1390,Current,USD,23302.78,8861.95,Active,2019-04-24,Low
1975,NAB-A00001975,1391,Premium,USD,4781.37,839.38,Suspended,2021-05-28,Low
1976,NAB-A00001976,1391,Domiciliary,USD,9444.14,4571.79,Active,2021-06-04,Low
1977,NAB-A00001977,1392,Savings,GBP,10945.93,2271.02,Active,2022-06-02,Low
1978,NAB-A00001978,1393,Current,USD,4638.23,2403.3,Active,2022-01-30,Low
1979,NAB-A00001979,1394,Current,USD,9624.07,7327.3,Active,2019-12-31,Low
1980,NAB-A00001980,1395,Savings,USD,10813.54,4481.92,Active,2020-08-28,Low
1981,NAB-A00001981,1396,Current,NGN,5396.55,4337.47,Active,2022-11-14,Low
1982,NAB-A00001982,1397,Savings,USD,272710.71,250037.79,Active,2023-07-31,High
1983,NAB-A00001983,1397,Current,USD,26187.16,12131.0,Active,2023-07-19,Mid
1984,NAB-A00001984,1398,Savings,NGN,5458.99,4793.07,Suspended,2020-05-25,Low
1985,NAB-A00001985,1399,Fixed Deposit,ZAR,4766.67,989.0,Active,2019-03-24,Low
1986,NAB-A00001986,1400,Savings,GHS,5049.96,3934.28,Active,2023-06-16,Low
1987,NAB-A00001987,1401,Domiciliary,NGN,259255.84,162044.95,Active,2021-04-28,High
1988,NAB-A00001988,1402,Current,ZAR,101343.0,85159.05,Active,2019-01-28,High
1989,NAB-A00001989,1402,Current,ZAR,104322.02,59550.59,Active,2019-01-31,High
1990,NAB-A00001990,1403,Savings,NGN,10104.37,4897.41,Active,2019-07-30,Low
1991,NAB-A00001991,1403,Domiciliary,NGN,9204.65,1515.75,Active,2019-07-30,Low
1992,NAB-A00001992,1404,Fixed Deposit,GBP,46425.64,12096.08,Active,2022-06-26,Mid
1993,NAB-A00001993,1405,Current,NGN,256256.24,174810.53,Active,2021-09-02,High
1994,NAB-A00001994,1406,Current,USD,95326.97,84033.51,Active,2020-06-24,High
1995,NAB-A00001995,1407,Fixed Deposit,USD,10372.05,1328.61,Active,2022-01-24,Low
1996,NAB-A00001996,1408,Fixed Deposit,GBP,52757.53,48996.32,Dormant,2023-02-07,Mid
1997,NAB-A00001997,1409,Current,USD,10678.19,5898.63,Active,2020-11-19,Low
1998,NAB-A00001998,1410,Current,USD,256978.34,237043.08,Active,2021-09-28,High
1999,NAB-A00001999,1411,Current,NGN,10729.1,5563.64,Suspended,2019-10-04,Low
2000,NAB-A00002000,1412,Savings,NGN,25713.44,14073.0,Dormant,2023-07-18,Mid
2001,NAB-A00002001,1413,Savings,USD,46553.32,34100.24,Active,2023-02-12,Mid
2002,NAB-A00002002,1414,Current,USD,24280.85,8961.71,Active,2023-11-08,Low
2003,NAB-A00002003,1415,Domiciliary,USD,26422.8,6572.72,Active,2022-05-08,Low
2004,NAB-A00002004,1416,Premium,GBP,4712.1,3827.85,Active,2022-07-22,Low
2005,NAB-A00002005,1417,Current,USD,228797.2,66514.9,Active,2021-06-13,High
2006,NAB-A00002006,1418,Domiciliary,GBP,102603.87,17033.52,Active,2020-05-23,Mid
2007,NAB-A00002007,1419,Current,NGN,4798.54,2191.39,Active,2023-06-27,Low
2008,NAB-A00002008,1420,Savings,NGN,9848.59,3973.62,Active,2022-03-31,Low
2009,NAB-A00002009,1421,Premium,ZAR,27355.38,23470.13,Active,2023-11-24,Mid
2010,NAB-A00002010,1421,Savings,ZAR,4518.4,1437.1,Dormant,2023-12-01,Low
2011,NAB-A00002011,1422,Current,NGN,10862.91,1694.2,Dormant,2020-01-11,Low
2012,NAB-A00002012,1423,Fixed Deposit,ZAR,10853.69,4070.94,Active,2023-11-08,Low
2013,NAB-A00002013,1423,Domiciliary,ZAR,50378.23,3325.63,Active,2023-12-01,Low
2014,NAB-A00002014,1424,Savings,GBP,9187.07,8539.67,Active,2021-07-31,Low
2015,NAB-A00002015,1425,Savings,GBP,23022.62,16754.15,Dormant,2021-06-26,Mid
2016,NAB-A00002016,1425,Current,GBP,27042.98,24328.64,Active,2021-07-08,Mid
2017,NAB-A00002017,1425,Savings,GBP,9770.84,4279.27,Active,2021-07-24,Low
2018,NAB-A00002018,1426,Current,GHS,25597.1,14123.99,Active,2023-01-21,Mid
2019,NAB-A00002019,1427,Domiciliary,GBP,10938.99,7827.06,Active,2022-10-09,Low
2020,NAB-A00002020,1428,Premium,USD,26086.69,14644.63,Active,2021-08-05,Mid
2021,NAB-A00002021,1428,Fixed Deposit,USD,9948.11,3305.28,Active,2021-08-03,Low
2022,NAB-A00002022,1429,Domiciliary,ZAR,4697.17,2880.75,Dormant,2020-12-24,Low
2023,NAB-A00002023,1430,Fixed Deposit,GHS,48812.5,12155.03,Dormant,2020-10-13,Mid
2024,NAB-A00002024,1431,Savings,NGN,10298.35,8549.97,Active,2022-03-17,Low
2025,NAB-A00002025,1432,Savings,ZAR,51187.73,26186.49,Active,2023-02-23,Mid
2026,NAB-A00002026,1433,Current,GHS,47302.51,6086.96,Active,2020-09-04,Low
2027,NAB-A00002027,1433,Current,GHS,9815.59,2747.62,Active,2020-09-12,Low
2028,NAB-A00002028,1434,Fixed Deposit,USD,5372.21,4098.12,Active,2021-04-22,Low
2029,NAB-A00002029,1435,Domiciliary,USD,24998.34,23167.56,Active,2023-01-08,Mid
2030,NAB-A00002030,1436,Fixed Deposit,NGN,4514.48,3292.64,Active,2021-05-08,Low
2031,NAB-A00002031,1436,Current,NGN,5372.76,1885.83,Active,2021-04-14,Low
2032,NAB-A00002032,1437,Savings,NGN,5085.08,2806.69,Active,2021-12-08,Low
2033,NAB-A00002033,1438,Current,USD,108007.84,13734.59,Active,2020-06-04,Mid
2034,NAB-A00002034,1439,Savings,GBP,97932.74,66514.41,Active,2020-10-26,High
2035,NAB-A00002035,1440,Domiciliary,USD,25483.23,11630.44,Active,2021-12-29,Mid
2036,NAB-A00002036,1441,Domiciliary,NGN,26098.23,8898.0,Dormant,2021-12-03,Low
2037,NAB-A00002037,1442,Savings,USD,4876.89,2484.85,Active,2023-11-30,Low
2038,NAB-A00002038,1443,Savings,GBP,23574.6,9500.57,Active,2022-06-02,Low
2039,NAB-A00002039,1444,Current,USD,5227.49,3669.45,Active,2021-04-26,Low
2040,NAB-A00002040,1444,Current,USD,10282.27,4356.23,Closed,2021-05-05,Low
2041,NAB-A00002041,1445,Savings,NGN,10112.86,2608.68,Active,2023-01-04,Low
2042,NAB-A00002042,1446,Savings,NGN,4751.13,622.91,Active,2019-02-15,Low
2043,NAB-A00002043,1446,Fixed Deposit,NGN,4580.81,3609.27,Closed,2019-03-01,Low
2044,NAB-A00002044,1446,Savings,NGN,5069.27,759.29,Closed,2019-02-23,Low
2045,NAB-A00002045,1447,Savings,NGN,4755.37,1600.99,Active,2023-01-17,Low
2046,NAB-A00002046,1448,Premium,USD,9346.68,2498.18,Active,2020-03-09,Low
2047,NAB-A00002047,1449,Current,NGN,10677.98,5030.22,Active,2021-06-11,Low
2048,NAB-A00002048,1449,Premium,NGN,24276.17,9023.36,Dormant,2021-06-07,Low
2049,NAB-A00002049,1450,Current,GBP,4716.49,1364.91,Active,2019-04-05,Low
2050,NAB-A00002050,1451,Premium,NGN,10189.55,9484.68,Active,2020-02-01,Low
2051,NAB-A00002051,1452,Current,USD,263714.85,166488.72,Active,2022-12-03,High
2052,NAB-A00002052,1453,Current,NGN,10236.46,9569.99,Active,2019-12-08,Low
2053,NAB-A00002053,1454,Savings,NGN,101308.46,13121.15,Active,2022-12-31,Mid
2054,NAB-A00002054,1455,Current,USD,24021.47,4282.17,Active,2022-12-16,Low
2055,NAB-A00002055,1455,Savings,USD,4921.98,1740.41,Dormant,2022-12-20,Low
2056,NAB-A00002056,1456,Savings,GBP,10437.1,2576.45,Dormant,2019-08-25,Low
2057,NAB-A00002057,1457,Current,NGN,52720.02,6154.1,Active,2021-07-10,Low
2058,NAB-A00002058,1458,Savings,ZAR,24976.88,17332.75,Active,2019-10-30,Mid
2059,NAB-A00002059,1458,Savings,ZAR,9673.0,6918.54,Active,2019-10-29,Low
2060,NAB-A00002060,1459,Savings,GBP,50565.88,15921.02,Active,2021-01-22,Mid
2061,NAB-A00002061,1460,Savings,GHS,9712.58,5395.26,Active,2020-04-20,Low
2062,NAB-A00002062,1461,Current,GHS,5185.5,799.28,Active,2021-04-30,Low
2063,NAB-A00002063,1462,Current,NGN,103903.05,39197.94,Active,2019-09-15,Mid
2064,NAB-A00002064,1463,Savings,USD,5337.47,3353.94,Active,2022-07-22,Low
2065,NAB-A00002065,1464,Savings,NGN,105891.35,85698.28,Active,2021-02-08,High
2066,NAB-A00002066,1464,Savings,NGN,268900.88,164535.99,Active,2021-02-26,High
2067,NAB-A00002067,1465,Savings,GHS,24937.98,8576.19,Active,2022-03-30,Low
2068,NAB-A00002068,1466,Savings,NGN,47001.58,11250.64,Active,2023-08-16,Mid
2069,NAB-A00002069,1466,Current,NGN,51677.75,26935.74,Active,2023-08-24,Mid
2070,NAB-A00002070,1467,Current,GBP,26826.08,10427.74,Active,2023-02-26,Mid
2071,NAB-A00002071,1467,Savings,GBP,5047.18,479.24,Active,2023-02-21,Low
2072,NAB-A00002072,1468,Domiciliary,NGN,4660.33,630.23,Suspended,2019-11-28,Low
2073,NAB-A00002073,1468,Current,NGN,5142.64,553.51,Active,2019-11-25,Low
2074,NAB-A00002074,1469,Domiciliary,NGN,9903.74,8353.37,Active,2020-02-09,Low
2075,NAB-A00002075,1470,Savings,USD,45182.79,28173.17,Active,2023-06-18,Mid
2076,NAB-A00002076,1471,Current,USD,9053.07,6793.33,Suspended,2020-12-19,Low
2077,NAB-A00002077,1471,Premium,USD,26404.72,2689.85,Suspended,2020-12-29,Low
2078,NAB-A00002078,1472,Fixed Deposit,USD,10152.74,6647.86,Suspended,2021-02-23,Low
2079,NAB-A00002079,1473,Domiciliary,NGN,5122.69,552.37,Active,2022-04-08,Low
2080,NAB-A00002080,1474,Domiciliary,GBP,10179.4,1485.55,Active,2020-03-16,Low
2081,NAB-A00002081,1475,Current,NGN,10131.46,8515.93,Active,2023-07-04,Low
2082,NAB-A00002082,1475,Current,NGN,9452.03,2576.77,Suspended,2023-06-27,Low
2083,NAB-A00002083,1476,Savings,USD,47786.89,4867.93,Active,2023-04-04,Low
2084,NAB-A00002084,1477,Savings,ZAR,4634.1,685.76,Dormant,2023-09-05,Low
2085,NAB-A00002085,1477,Savings,ZAR,5420.55,3919.25,Active,2023-08-24,Low
2086,NAB-A00002086,1478,Domiciliary,GBP,54230.71,15130.08,Active,2019-03-16,Mid
2087,NAB-A00002087,1478,Domiciliary,GBP,238058.66,41784.58,Dormant,2019-03-27,Mid
2088,NAB-A00002088,1479,Current,GHS,50584.58,12443.86,Active,2023-06-27,Mid
2089,NAB-A00002089,1480,Savings,USD,25198.94,12786.47,Active,2021-05-03,Mid
2090,NAB-A00002090,1481,Domiciliary,NGN,9642.24,1985.73,Active,2022-01-28,Low
2091,NAB-A00002091,1482,Current,NGN,5203.32,2769.07,Active,2021-06-25,Low
2092,NAB-A00002092,1483,Savings,NGN,99625.21,12937.14,Active,2021-09-20,Mid
2093,NAB-A00002093,1484,Savings,ZAR,10084.87,1741.53,Active,2022-01-17,Low
2094,NAB-A00002094,1485,Current,GHS,10772.99,6054.8,Active,2021-11-19,Low
2095,NAB-A00002095,1486,Current,USD,51294.67,39347.65,Active,2020-05-31,Mid
2096,NAB-A00002096,1487,Domiciliary,USD,23371.05,10089.35,Dormant,2019-10-31,Mid
